,id,standard_drug_name,gene,dataset,cancer_type,pvalue,correlation,provided_pvalue,provided_correlation,n_cell_line,provided_n_cell_line
4052,31155054,3-Cl-AHPC,TIMM13,All,pancan,1.81177e-10,-0.227585,,,767,
4053,31155055,3-Cl-AHPC,TIMM44,All,pancan,9.97181e-20,-0.320045,,,767,
4054,31155056,3-Cl-AHPC,TIMP2,All,pancan,2.56287e-20,0.324926,,,767,
4055,31155057,3-Cl-AHPC,TIMP3,All,pancan,7.47343e-11,0.232249,,,767,
4056,31155058,3-Cl-AHPC,TINAGL1,All,pancan,8.17582e-15,0.275382,,,767,
4057,31155059,3-Cl-AHPC,TIPIN,All,pancan,2.03715e-15,-0.281313,,,767,
4058,31155060,3-Cl-AHPC,TIPRL,All,pancan,6.65594e-10,-0.220541,,,767,
4059,31155061,3-Cl-AHPC,TJP1,All,pancan,1.55858e-13,0.262298,,,767,
4060,31155062,3-Cl-AHPC,TLCD1,All,pancan,1.27825e-09,0.216918,,,767,
4061,31155063,3-Cl-AHPC,TLCD2,All,pancan,1.05709e-17,0.30257,,,767,
4062,31155064,3-Cl-AHPC,MEAK7,All,pancan,1.89855e-15,0.28161,,,767,
4063,31155065,3-Cl-AHPC,TLE1,All,pancan,1.35176e-18,0.310421,,,767,
4064,31155066,3-Cl-AHPC,TM4SF1,All,pancan,2.78244e-23,0.348196,,,767,
4065,31155067,3-Cl-AHPC,TM4SF1-AS1,All,pancan,7.0031e-23,0.345162,,,767,
4066,31155068,3-Cl-AHPC,TM4SF4,All,pancan,1.71714e-11,0.239781,,,767,
4067,31155069,3-Cl-AHPC,TM4SF18,All,pancan,2.73859e-16,0.289634,,,767,
4068,31155070,3-Cl-AHPC,TM6SF1,All,pancan,1.90451e-10,-0.227319,,,767,
4069,31155071,3-Cl-AHPC,TM9SF1,All,pancan,6.25483e-10,0.220883,,,767,
4070,31155072,3-Cl-AHPC,TMA16,All,pancan,3.75475e-22,-0.339556,,,767,
4071,31155073,3-Cl-AHPC,TMBIM1,All,pancan,5.32607e-19,0.3139,,,767,
4072,31155074,3-Cl-AHPC,TMC7,All,pancan,1.01275e-15,0.284243,,,767,
4073,31155075,3-Cl-AHPC,TMC8,All,pancan,7.10162e-10,-0.220184,,,767,
4074,31155076,3-Cl-AHPC,TMCO3,All,pancan,6.56344e-10,0.220618,,,767,
4075,31155077,3-Cl-AHPC,TMCO6,All,pancan,1.37623e-16,-0.292424,,,767,
4076,31155078,3-Cl-AHPC,TMED3,All,pancan,3.56547e-10,0.22395,,,767,
4077,31155079,3-Cl-AHPC,TMED6,All,pancan,3.13326e-10,-0.224649,,,767,
4078,31155080,3-Cl-AHPC,TMED7,All,pancan,1.3258e-16,0.292575,,,767,
4079,31155081,3-Cl-AHPC,TMED7-TICAM2,All,pancan,1.37763e-08,0.203144,,,767,
4080,31155082,3-Cl-AHPC,TMED8,All,pancan,1.04055e-26,-0.372872,,,767,
4081,31155083,3-Cl-AHPC,TMED9,All,pancan,1.37942e-17,0.301536,,,767,
4082,31155084,3-Cl-AHPC,TMEM9B,All,pancan,5.25487e-14,0.267207,,,767,
4083,31155085,3-Cl-AHPC,TMEM17,All,pancan,9.23357e-13,0.254036,,,767,
4084,31155086,3-Cl-AHPC,TMEM39B,All,pancan,2.46883e-15,-0.280501,,,767,
4085,31155087,3-Cl-AHPC,TMEM40,All,pancan,1.50107e-09,0.216016,,,767,
4086,31155088,3-Cl-AHPC,TMEM47,All,pancan,3.39324e-13,0.258721,,,767,
4087,31155089,3-Cl-AHPC,TMEM51,All,pancan,5.78449e-15,0.276872,,,767,
4088,31155090,3-Cl-AHPC,TMEM54,All,pancan,6.98461e-12,0.244265,,,767,
4089,31155091,3-Cl-AHPC,TMEM59,All,pancan,1.05126e-11,0.242238,,,767,
4090,31155092,3-Cl-AHPC,TMEM61,All,pancan,1.58749e-10,0.228288,,,767,
4091,31155093,3-Cl-AHPC,TMEM63B,All,pancan,3.09845e-13,0.259141,,,767,
4092,31155094,3-Cl-AHPC,TMEM69,All,pancan,3.42502e-11,-0.236278,,,767,
4093,31155095,3-Cl-AHPC,TMEM81,All,pancan,1.03534e-08,-0.20485,,,767,
4094,31155096,3-Cl-AHPC,TMEM87B,All,pancan,9.97373e-10,0.218303,,,767,
4095,31155097,3-Cl-AHPC,TMEM106B,All,pancan,6.4457e-15,0.276407,,,767,
4096,31155098,3-Cl-AHPC,STIMATE-MUSTN1,All,pancan,3.34071e-11,-0.236405,,,767,
4097,31155099,3-Cl-AHPC,TMEM120A,All,pancan,1.67947e-12,0.251191,,,767,
4098,31155100,3-Cl-AHPC,TMEM127,All,pancan,3.82318e-18,0.306482,,,767,
4099,31155101,3-Cl-AHPC,TMEM131L,All,pancan,6.15396e-20,-0.321789,,,767,
4100,31155102,3-Cl-AHPC,TMEM132A,All,pancan,1.08572e-09,0.21783,,,767,
4101,31155103,3-Cl-AHPC,TMEM139,All,pancan,2.25005e-14,0.270968,,,767,
4102,31155104,3-Cl-AHPC,TMEM141,All,pancan,1.46451e-08,0.202777,,,767,
4103,31155105,3-Cl-AHPC,TMEM143,All,pancan,4.04579e-13,-0.257904,,,767,
4104,31155106,3-Cl-AHPC,TMEM144,All,pancan,1.63914e-08,0.202099,,,767,
4105,31155107,3-Cl-AHPC,TMEM147-AS1,All,pancan,2.31331e-11,-0.238276,,,767,
4106,31155108,3-Cl-AHPC,TMEM150A,All,pancan,8.35983e-14,0.265123,,,767,
4107,31155109,3-Cl-AHPC,TMEM159,All,pancan,9.60845e-12,0.242685,,,767,
4108,31155110,3-Cl-AHPC,TMEM170A,All,pancan,4.71782e-13,-0.257189,,,767,
4109,31155111,3-Cl-AHPC,TMEM171,All,pancan,1.16159e-14,0.27386,,,767,
4110,31155112,3-Cl-AHPC,TMEM183A,All,pancan,7.72963e-13,-0.254875,,,767,
4111,31155113,3-Cl-AHPC,TMEM184A,All,pancan,4.32473e-11,0.235081,,,767,
4112,31155114,3-Cl-AHPC,TMEM184B,All,pancan,2.03091e-20,0.325753,,,767,
4113,31155115,3-Cl-AHPC,PEDS1,All,pancan,3.66549e-11,0.23593,,,767,
4114,31155116,3-Cl-AHPC,TMEM200B,All,pancan,4.34034e-15,0.278102,,,767,
4115,31155117,3-Cl-AHPC,PACC1,All,pancan,4.10267e-15,-0.278343,,,767,
4116,31155118,3-Cl-AHPC,TMEM234,All,pancan,6.20134e-12,0.244851,,,767,
4117,31155119,3-Cl-AHPC,TMEM268,All,pancan,5.49454e-09,-0.208582,,,767,
4118,31155120,3-Cl-AHPC,TMEM269,All,pancan,2.06161e-08,-0.200712,,,767,
4119,31155121,3-Cl-AHPC,TMEM270,All,pancan,2.21502e-08,0.200275,,,767,
4120,31155122,3-Cl-AHPC,TMIGD2,All,pancan,1.37429e-13,-0.262871,,,767,
4121,31155123,3-Cl-AHPC,TMPO,All,pancan,1.03036e-24,-0.358767,,,767,
4122,31155124,3-Cl-AHPC,TMPO-AS1,All,pancan,1.55492e-15,-0.282449,,,767,
4123,31155125,3-Cl-AHPC,TMPRSS2,All,pancan,3.22875e-11,0.236579,,,767,
4124,31155126,3-Cl-AHPC,TMPRSS7,All,pancan,4.99321e-16,0.287172,,,767,
4125,31155127,3-Cl-AHPC,TNC,All,pancan,1.29416e-12,0.252435,,,767,
4126,31155128,3-Cl-AHPC,TNFAIP1,All,pancan,1.30507e-19,0.319068,,,767,
4127,31155129,3-Cl-AHPC,TNFAIP8,All,pancan,3.28742e-11,-0.236487,,,767,
4128,31155130,3-Cl-AHPC,TNFAIP8L2,All,pancan,4.93867e-21,-0.330725,,,767,
4129,31155131,3-Cl-AHPC,TNFRSF1A,All,pancan,6.18901e-09,0.207886,,,767,
4130,31155132,3-Cl-AHPC,TNFRSF8,All,pancan,4.45899e-09,-0.209797,,,767,
4131,31155133,3-Cl-AHPC,TNFRSF11B,All,pancan,3.18555e-15,0.27942,,,767,
4132,31155134,3-Cl-AHPC,TNFRSF12A,All,pancan,9.49922e-28,0.379951,,,767,
4133,31155135,3-Cl-AHPC,TNFRSF13C,All,pancan,6.10471e-17,-0.295682,,,767,
4134,31155136,3-Cl-AHPC,TNFRSF19,All,pancan,3.06991e-11,0.236837,,,767,
4135,31155137,3-Cl-AHPC,TNFRSF21,All,pancan,1.12212e-16,0.293246,,,767,
4136,31155138,3-Cl-AHPC,TNFSF12,All,pancan,4.93019e-09,0.209213,,,767,
4137,31155139,3-Cl-AHPC,TNKS1BP1,All,pancan,1.21819e-14,0.273653,,,767,
4138,31155140,3-Cl-AHPC,TNPO2,All,pancan,2.33616e-10,-0.226228,,,767,
4139,31155141,3-Cl-AHPC,TNRC6B,All,pancan,8.82764e-10,-0.218981,,,767,
4140,31155142,3-Cl-AHPC,TNS2,All,pancan,9.78495e-23,0.344055,,,767,
4141,31155143,3-Cl-AHPC,TNS3,All,pancan,1.21916e-17,0.302016,,,767,
4142,31155144,3-Cl-AHPC,TOB1,All,pancan,1.35599e-11,0.240967,,,767,
4143,31155145,3-Cl-AHPC,TOE1,All,pancan,1.42962e-14,-0.272956,,,767,
4144,31155146,3-Cl-AHPC,TOM1L2,All,pancan,1.1383e-15,0.283755,,,767,
4145,31155147,3-Cl-AHPC,TOMM20P2,All,pancan,2.5035e-14,-0.270498,,,767,
4146,31155148,3-Cl-AHPC,TOMM40L,All,pancan,2.70913e-09,-0.212667,,,767,
4147,31155149,3-Cl-AHPC,TONSL,All,pancan,8.20455e-14,-0.265208,,,767,
4148,31155150,3-Cl-AHPC,TOP1MT,All,pancan,6.87894e-16,-0.285849,,,767,
4149,31155151,3-Cl-AHPC,TOP2A,All,pancan,8.92513e-09,-0.205731,,,767,
4150,31155152,3-Cl-AHPC,TOP2B,All,pancan,4.10819e-23,-0.346919,,,767,
4151,31155153,3-Cl-AHPC,TOP3A,All,pancan,5.39076e-13,-0.256566,,,767,
4152,31155154,3-Cl-AHPC,TOP3B,All,pancan,7.49225e-09,-0.206764,,,767,
4153,31155155,3-Cl-AHPC,TOPBP1,All,pancan,6.39735e-17,-0.295495,,,767,
4154,31155156,3-Cl-AHPC,TOR2A,All,pancan,1.7246e-11,-0.23976,,,767,
4155,31155157,3-Cl-AHPC,TOR3A,All,pancan,3.00132e-13,-0.259289,,,767,
4156,31155158,3-Cl-AHPC,TP53INP2,All,pancan,1.52908e-08,0.202518,,,767,
4157,31155159,3-Cl-AHPC,TPBG,All,pancan,2.26421e-12,0.249756,,,767,
4158,31155160,3-Cl-AHPC,TPD52L1,All,pancan,7.40619e-15,0.275809,,,767,
4159,31155161,3-Cl-AHPC,TPD52L2,All,pancan,1.52607e-15,0.282528,,,767,
4160,31155162,3-Cl-AHPC,TPH1,All,pancan,4.52487e-13,-0.257384,,,767,
4161,31155163,3-Cl-AHPC,TPM1,All,pancan,2.89083e-22,0.340437,,,767,
4162,31155164,3-Cl-AHPC,TPM1-AS,All,pancan,6.95562e-20,0.321348,,,767,
4163,31155165,3-Cl-AHPC,TPMT,All,pancan,3.21541e-09,0.211684,,,767,
4164,31155166,3-Cl-AHPC,TPP2,All,pancan,1.9367e-18,-0.309065,,,767,
4165,31155167,3-Cl-AHPC,TPPP3,All,pancan,1.23854e-11,0.24142,,,767,
4166,31155168,3-Cl-AHPC,TPR,All,pancan,9.35327e-14,-0.264616,,,767,
4167,31155169,3-Cl-AHPC,TPRG1L,All,pancan,1.99442e-12,0.250366,,,767,
4168,31155170,3-Cl-AHPC,TPST1,All,pancan,6.6851e-14,0.266129,,,767,
4169,31155171,3-Cl-AHPC,TPTEP2,All,pancan,2.61339e-10,-0.225626,,,767,
4170,31155172,3-Cl-AHPC,TRA2A,All,pancan,1.13295e-08,-0.204314,,,767,
4171,31155173,3-Cl-AHPC,TRA2B,All,pancan,6.84643e-24,-0.352742,,,767,
4172,31155174,3-Cl-AHPC,TRABD,All,pancan,9.13999e-21,-0.328571,,,767,
4173,31155175,3-Cl-AHPC,TRAF3IP2-AS1,All,pancan,8.49868e-17,-0.294361,,,767,
4174,31155176,3-Cl-AHPC,TRAF3IP3,All,pancan,4.16998e-27,-0.375597,,,767,
4175,31155177,3-Cl-AHPC,TRAIP,All,pancan,4.99076e-13,-0.256927,,,767,
4176,31155178,3-Cl-AHPC,TRAJ1,All,pancan,1.33931e-12,-0.252271,,,767,
4177,31155179,3-Cl-AHPC,TRAJ2,All,pancan,2.08774e-10,-0.226829,,,767,
4178,31155180,3-Cl-AHPC,TRAJ3,All,pancan,2.91992e-09,-0.212238,,,767,
4179,31155181,3-Cl-AHPC,TRAJ12,All,pancan,3.30337e-09,-0.211529,,,767,
4180,31155182,3-Cl-AHPC,TRAJ34,All,pancan,1.64871e-10,-0.228087,,,767,
4181,31155183,3-Cl-AHPC,TRAJ37,All,pancan,1.53139e-10,-0.228479,,,767,
4182,31155184,3-Cl-AHPC,TRAJ49,All,pancan,5.76431e-11,-0.233598,,,767,
4183,31155185,3-Cl-AHPC,TRAP1,All,pancan,1.96524e-12,-0.250437,,,767,
4184,31155186,3-Cl-AHPC,TRAPPC11,All,pancan,5.11562e-11,-0.234216,,,767,
4185,31155187,3-Cl-AHPC,TREH,All,pancan,7.96743e-13,0.254732,,,767,
4186,31155188,3-Cl-AHPC,TREML2,All,pancan,3.46583e-12,-0.247697,,,767,
4187,31155189,3-Cl-AHPC,TRERF1,All,pancan,4.50881e-09,-0.209732,,,767,
4188,31155190,3-Cl-AHPC,TREX1,All,pancan,5.41987e-09,-0.208662,,,767,
4189,31155191,3-Cl-AHPC,TRG-AS1,All,pancan,5.56743e-12,-0.245381,,,767,
4190,31155192,3-Cl-AHPC,TRGC2,All,pancan,2.87763e-14,-0.269884,,,767,
4191,31155193,3-Cl-AHPC,TRGJ2,All,pancan,4.91037e-10,-0.222209,,,767,
4192,31155194,3-Cl-AHPC,TRGJP1,All,pancan,8.10512e-09,-0.2063,,,767,
4193,31155195,3-Cl-AHPC,TRGV1,All,pancan,1.56147e-16,-0.291914,,,767,
4194,31155196,3-Cl-AHPC,TRGV2,All,pancan,3.02851e-17,-0.298458,,,767,
4195,31155197,3-Cl-AHPC,TRGV3,All,pancan,1.59734e-13,-0.262186,,,767,
4196,31155198,3-Cl-AHPC,TRGV4,All,pancan,3.29859e-13,-0.258852,,,767,
4197,31155199,3-Cl-AHPC,TRGV5,All,pancan,1.32264e-09,-0.216726,,,767,
4198,31155200,3-Cl-AHPC,TRGV5P,All,pancan,3.95778e-12,-0.24705,,,767,
4199,31155201,3-Cl-AHPC,TRIM2,All,pancan,2.18333e-13,0.260755,,,767,
4200,31155202,3-Cl-AHPC,TRIM11,All,pancan,1.07758e-12,-0.253305,,,767,
4201,31155203,3-Cl-AHPC,TRIM13,All,pancan,2.31472e-11,-0.238273,,,767,
4202,31155204,3-Cl-AHPC,TRIM16L,All,pancan,1.9575e-11,0.239121,,,767,
4203,31155205,3-Cl-AHPC,TRIM27,All,pancan,3.56683e-11,-0.23607,,,767,
4204,31155206,3-Cl-AHPC,TRIM28,All,pancan,2.62849e-15,-0.280236,,,767,
4205,31155207,3-Cl-AHPC,TRIM33,All,pancan,9.15254e-09,-0.205582,,,767,
4206,31155208,3-Cl-AHPC,TRIM35,All,pancan,7.62557e-18,-0.303833,,,767,
4207,31155209,3-Cl-AHPC,TRIM47,All,pancan,2.10262e-08,0.200592,,,767,
4208,31155210,3-Cl-AHPC,TRIM65,All,pancan,9.47351e-15,-0.274745,,,767,
4209,31155211,3-Cl-AHPC,TRIM66,All,pancan,1.04131e-08,-0.204816,,,767,
4210,31155212,3-Cl-AHPC,TRIM72,All,pancan,3.44813e-11,-0.236243,,,767,
4211,31155213,3-Cl-AHPC,TRIO,All,pancan,1.73669e-10,0.227811,,,767,
4212,31155214,3-Cl-AHPC,TRIOBP,All,pancan,5.68369e-13,0.256319,,,767,
4213,31155215,3-Cl-AHPC,TRIT1,All,pancan,1.01534e-09,-0.218204,,,767,
4214,31155216,3-Cl-AHPC,TRMT1,All,pancan,1.45081e-11,-0.240628,,,767,
4215,31155217,3-Cl-AHPC,TRMT2A,All,pancan,7.84208e-11,-0.231998,,,767,
4216,31155218,3-Cl-AHPC,TRMT10B,All,pancan,2.53218e-12,-0.249217,,,767,
4217,31155219,3-Cl-AHPC,TRMT10C,All,pancan,4.13105e-11,-0.235317,,,767,
4218,31155220,3-Cl-AHPC,TRMT11,All,pancan,9.08016e-13,-0.254115,,,767,
4219,31155221,3-Cl-AHPC,TRMT13,All,pancan,2.78126e-12,-0.248763,,,767,
4220,31155222,3-Cl-AHPC,TRMT44,All,pancan,1.12064e-12,-0.253119,,,767,
4221,31155223,3-Cl-AHPC,TRMU,All,pancan,8.48932e-10,-0.219198,,,767,
4222,31155224,3-Cl-AHPC,TRNP1,All,pancan,2.03784e-23,0.349212,,,767,
4223,31155225,3-Cl-AHPC,TROAP,All,pancan,1.03708e-12,-0.253486,,,767,
4224,31155226,3-Cl-AHPC,RO60,All,pancan,3.4163e-09,-0.211336,,,767,
4225,31155227,3-Cl-AHPC,TRPV4,All,pancan,5.04486e-09,0.209079,,,767,
4226,31155228,3-Cl-AHPC,TRRAP,All,pancan,9.65801e-10,-0.218482,,,767,
4227,31155229,3-Cl-AHPC,TSC22D1,All,pancan,9.93118e-10,0.218327,,,767,
4228,31155230,3-Cl-AHPC,TSEN2,All,pancan,7.23865e-11,-0.232416,,,767,
4229,31155231,3-Cl-AHPC,TSEN15,All,pancan,4.8412e-13,-0.257069,,,767,
4230,31155232,3-Cl-AHPC,TSEN34,All,pancan,6.8514e-09,0.20729,,,767,
4231,31155233,3-Cl-AHPC,TSKU,All,pancan,2.51433e-15,0.280424,,,767,
4232,31155234,3-Cl-AHPC,TSPAN1,All,pancan,4.53853e-17,0.296859,,,767,
4233,31155235,3-Cl-AHPC,TSPAN4,All,pancan,3.05997e-15,0.279591,,,767,
4234,31155236,3-Cl-AHPC,TSPAN6,All,pancan,2.03795e-12,0.250263,,,767,
4235,31155237,3-Cl-AHPC,TSPAN9,All,pancan,4.91284e-14,0.267508,,,767,
4236,31155238,3-Cl-AHPC,TSPAN10,All,pancan,1.62752e-13,0.2621,,,767,
4237,31155239,3-Cl-AHPC,TSPAN15,All,pancan,2.15651e-13,0.260812,,,767,
4238,31155240,3-Cl-AHPC,TSPAN17,All,pancan,1.33919e-14,0.273241,,,767,
4239,31155241,3-Cl-AHPC,TSPOAP1,All,pancan,8.16973e-15,-0.275385,,,767,
4240,31155242,3-Cl-AHPC,TSPOAP1-AS1,All,pancan,4.13307e-14,-0.268278,,,767,
4241,31155243,3-Cl-AHPC,TSSK4,All,pancan,6.6155e-10,-0.220575,,,767,
4242,31155244,3-Cl-AHPC,TTC5,All,pancan,2.73055e-10,-0.22539,,,767,
4243,31155245,3-Cl-AHPC,TTC12,All,pancan,1.91146e-09,0.214651,,,767,
4244,31155246,3-Cl-AHPC,TTC23L,All,pancan,8.2435e-10,0.219361,,,767,
4245,31155247,3-Cl-AHPC,TTC24,All,pancan,3.53607e-11,-0.236114,,,767,
4246,31155248,3-Cl-AHPC,TTC30A,All,pancan,2.71045e-09,0.212664,,,767,
4247,31155249,3-Cl-AHPC,TTC31,All,pancan,1.06057e-08,-0.204707,,,767,
4248,31155250,3-Cl-AHPC,TTC32,All,pancan,1.5709e-09,-0.21576,,,767,
4249,31155251,3-Cl-AHPC,TTC39A,All,pancan,9.12172e-12,0.242944,,,767,
4250,31155252,3-Cl-AHPC,TTF1,All,pancan,9.31907e-10,-0.21868,,,767,
4251,31155253,3-Cl-AHPC,TTF2,All,pancan,8.01722e-17,-0.294594,,,767,
4252,31155254,3-Cl-AHPC,TTI2,All,pancan,6.27378e-19,-0.313292,,,767,
4253,31155255,3-Cl-AHPC,TTLL4,All,pancan,5.67205e-09,-0.208396,,,767,
4254,31155256,3-Cl-AHPC,TTLL12,All,pancan,1.16264e-14,-0.273856,,,767,
4255,31155257,3-Cl-AHPC,TUBA3D,All,pancan,5.5464e-09,-0.208527,,,767,
4256,31155258,3-Cl-AHPC,TUBB2A,All,pancan,2.61861e-10,0.225615,,,767,
4257,31155259,3-Cl-AHPC,TUBB8P2,All,pancan,5.46008e-10,-0.221629,,,767,
4258,31155260,3-Cl-AHPC,TUBE1,All,pancan,1.43274e-08,-0.202909,,,767,
4259,31155261,3-Cl-AHPC,TUBGCP3,All,pancan,8.96003e-25,-0.359206,,,767,
4260,31155262,3-Cl-AHPC,TUBGCP4,All,pancan,9.57942e-19,-0.311713,,,767,
4261,31155263,3-Cl-AHPC,TUBGCP6,All,pancan,1.7809e-08,-0.201598,,,767,
4262,31155264,3-Cl-AHPC,TUFT1,All,pancan,2.01831e-19,0.317476,,,767,
4263,31155265,3-Cl-AHPC,TUT1,All,pancan,3.31562e-09,-0.211508,,,767,
4264,31155266,3-Cl-AHPC,TVP23A,All,pancan,4.37129e-09,-0.209912,,,767,
4265,31155267,3-Cl-AHPC,TVP23B,All,pancan,6.59768e-11,0.232898,,,767,
4266,31155268,3-Cl-AHPC,TWF1,All,pancan,2.13103e-13,0.260866,,,767,
4267,31155269,3-Cl-AHPC,TWNK,All,pancan,1.29486e-18,-0.310583,,,767,
4268,31155270,3-Cl-AHPC,TWSG1,All,pancan,2.19098e-14,0.271086,,,767,
4269,31155271,3-Cl-AHPC,TXLNB,All,pancan,5.17914e-10,-0.221918,,,767,
4270,31155272,3-Cl-AHPC,TXLNG,All,pancan,4.13074e-13,-0.257808,,,767,
4271,31155273,3-Cl-AHPC,TXN2,All,pancan,4.15652e-10,-0.223117,,,767,
4272,31155274,3-Cl-AHPC,TXNL4A,All,pancan,6.76056e-09,-0.207368,,,767,
4273,31155275,3-Cl-AHPC,TXNL4B,All,pancan,3.86766e-09,-0.21062,,,767,
4274,31155276,3-Cl-AHPC,TYK2,All,pancan,1.35083e-17,-0.301618,,,767,
4275,31155277,3-Cl-AHPC,TYMS,All,pancan,4.56085e-13,-0.257347,,,767,
4276,31155278,3-Cl-AHPC,TYROBP,All,pancan,1.03599e-16,-0.293567,,,767,
4277,31155279,3-Cl-AHPC,TYW3,All,pancan,2.68742e-16,-0.289711,,,767,
4278,31155280,3-Cl-AHPC,U2AF1,All,pancan,1.19052e-14,-0.273753,,,767,
4279,31155281,3-Cl-AHPC,U2AF2,All,pancan,3.27189e-16,-0.288907,,,767,
4280,31155282,3-Cl-AHPC,U2SURP,All,pancan,2.8804e-17,-0.298655,,,767,
4281,31155283,3-Cl-AHPC,UACA,All,pancan,9.86786e-18,0.302836,,,767,
4282,31155284,3-Cl-AHPC,UBA2,All,pancan,5.4062e-13,-0.256553,,,767,
4283,31155285,3-Cl-AHPC,UBA5,All,pancan,1.90525e-09,-0.21467,,,767,
4284,31155286,3-Cl-AHPC,UBA52,All,pancan,1.3871e-13,-0.262829,,,767,
4285,31155287,3-Cl-AHPC,UBAP2,All,pancan,3.87949e-14,-0.26856,,,767,
4286,31155288,3-Cl-AHPC,UBAP2L,All,pancan,7.73369e-09,-0.206577,,,767,
4287,31155289,3-Cl-AHPC,UBC,All,pancan,8.81382e-12,0.243114,,,767,
4288,31155290,3-Cl-AHPC,UBE2D3,All,pancan,1.65598e-15,-0.282185,,,767,
4289,31155291,3-Cl-AHPC,UBE2G1,All,pancan,2.29894e-10,-0.226314,,,767,
4290,31155292,3-Cl-AHPC,UBE2G2,All,pancan,1.29231e-13,-0.263151,,,767,
4291,31155293,3-Cl-AHPC,UBE2H,All,pancan,4.89458e-19,0.314213,,,767,
4292,31155294,3-Cl-AHPC,UBE2I,All,pancan,3.25729e-14,-0.269335,,,767,
4293,31155295,3-Cl-AHPC,UBE2J1,All,pancan,1.30121e-08,-0.203486,,,767,
4294,31155296,3-Cl-AHPC,UBE2N,All,pancan,3.56104e-10,-0.223957,,,767,
4295,31155297,3-Cl-AHPC,UBE2O,All,pancan,3.99562e-15,-0.278456,,,767,
4296,31155298,3-Cl-AHPC,UBE2T,All,pancan,4.87806e-10,-0.222245,,,767,
4297,31155299,3-Cl-AHPC,UBE2Z,All,pancan,8.45902e-09,0.206048,,,767,
4298,31155300,3-Cl-AHPC,UBE3D,All,pancan,1.83e-18,-0.309279,,,767,
4299,31155301,3-Cl-AHPC,UBIAD1,All,pancan,4.47362e-15,-0.277973,,,767,
4300,31155302,3-Cl-AHPC,UBL3,All,pancan,5.41792e-10,0.221671,,,767,
4301,31155303,3-Cl-AHPC,UBL7-AS1,All,pancan,8.1437e-15,-0.275399,,,767,
4302,31155304,3-Cl-AHPC,UBP1,All,pancan,1.68668e-09,-0.215359,,,767,
4303,31155305,3-Cl-AHPC,UBQLN4,All,pancan,4.72896e-10,-0.222415,,,767,
4304,31155306,3-Cl-AHPC,UBR5,All,pancan,2.93749e-14,-0.269793,,,767,
4305,31155307,3-Cl-AHPC,UBR5-AS1,All,pancan,4.11531e-15,-0.27833,,,767,
4306,31155308,3-Cl-AHPC,UBR7,All,pancan,2.54633e-14,-0.270424,,,767,
4307,31155309,3-Cl-AHPC,UBTD1,All,pancan,4.32304e-22,0.339081,,,767,
4308,31155310,3-Cl-AHPC,UBTF,All,pancan,5.1207e-25,-0.360959,,,767,
4309,31155311,3-Cl-AHPC,UBXN7,All,pancan,7.41737e-10,-0.219944,,,767,
4310,31155312,3-Cl-AHPC,UCHL5,All,pancan,3.94817e-14,-0.268482,,,767,
4311,31155313,3-Cl-AHPC,UCK2,All,pancan,2.01006e-20,-0.325789,,,767,
4312,31155314,3-Cl-AHPC,UCP2,All,pancan,1.53501e-08,-0.202495,,,767,
4313,31155315,3-Cl-AHPC,UEVLD,All,pancan,4.67644e-20,0.322776,,,767,
4314,31155316,3-Cl-AHPC,UGCG,All,pancan,3.26627e-20,0.324061,,,767,
4315,31155317,3-Cl-AHPC,UGDH,All,pancan,9.65489e-13,0.253825,,,767,
4316,31155318,3-Cl-AHPC,UGT1A1,All,pancan,5.42864e-09,0.208652,,,767,
4317,31155319,3-Cl-AHPC,UGT1A2P,All,pancan,2.03302e-08,0.200797,,,767,
4318,31155320,3-Cl-AHPC,UGT1A6,All,pancan,1.66933e-11,0.239923,,,767,
4319,31155321,3-Cl-AHPC,UGT1A7,All,pancan,2.75891e-10,0.225334,,,767,
4320,31155322,3-Cl-AHPC,UGT1A9,All,pancan,4.70121e-10,0.222447,,,767,
4321,31155323,3-Cl-AHPC,UGT2B7,All,pancan,1.82247e-09,0.214921,,,767,
4322,31155324,3-Cl-AHPC,UHRF1,All,pancan,2.06637e-16,-0.29078,,,767,
4323,31155325,3-Cl-AHPC,UHRF2,All,pancan,7.64025e-18,-0.303825,,,767,
4324,31155326,3-Cl-AHPC,UIMC1,All,pancan,1.44871e-13,-0.262631,,,767,
4325,31155327,3-Cl-AHPC,UPF2,All,pancan,7.43204e-12,-0.243958,,,767,
4326,31155328,3-Cl-AHPC,UPF3A,All,pancan,2.60627e-11,-0.237671,,,767,
4327,31155329,3-Cl-AHPC,UPF3B,All,pancan,1.25167e-17,-0.301914,,,767,
4328,31155330,3-Cl-AHPC,UPF3BP4,All,pancan,6.1748e-09,-0.207899,,,767,
4329,31155331,3-Cl-AHPC,UPK1A-AS1,All,pancan,4.78371e-09,0.209389,,,767,
4330,31155332,3-Cl-AHPC,UPK2,All,pancan,1.7214e-11,0.239769,,,767,
4331,31155333,3-Cl-AHPC,UPK3B,All,pancan,6.77437e-11,0.232761,,,767,
4332,31155334,3-Cl-AHPC,UPP1,All,pancan,2.52638e-14,0.270458,,,767,
4333,31155335,3-Cl-AHPC,UQCRC2,All,pancan,1.77916e-08,-0.201604,,,767,
4334,31155336,3-Cl-AHPC,UQCRH,All,pancan,1.03617e-09,-0.218091,,,767,
4335,31155337,3-Cl-AHPC,URAHP,All,pancan,2.14052e-08,0.200484,,,767,
